transaction_id,customer_id,catagory,quantity,price_per_unit,total_spend,transaction_date,year,month,day
9576872,CUST_01,Computers and electric accessories,3,22,64.5,2022-11-15,2022,11,15
9577293,CUST_22,Electric household essentials,5,31,152.5,2023-03-04,2023,3,4
9579049,CUST_08,Furniture,10,19,185.0,2024-12-23,2024,12,23
9579739,CUST_11,Food,4,10,38.0,2024-04-06,2024,4,6
9579985,CUST_11,Furniture,8,20,160.0,2022-02-23,2022,2,23
9580748,CUST_08,Food,5,31,152.5,2023-06-28,2023,6,28
9580760,CUST_08,Computers and electric accessories,7,20,140.0,2023-11-20,2023,11,20
9580803,CUST_14,Computers and electric accessories,5,23,115.0,2023-07-13,2023,7,13
9581850,CUST_16,Beverages,4,22,86.0,2022-08-27,2022,8,27
9582745,CUST_06,Furniture,6,7,39.0,2022-03-16,2022,3,16
9583443,CUST_03,Furniture,10,16,155.0,2023-05-01,2023,5,1
9583800,CUST_17,Electric household essentials,2,22,43.0,2023-09-18,2023,9,18
9583903,CUST_19,Beverages,2,41,82.0,2024-10-08,2024,10,8
9584772,CUST_14,Computers and electric accessories,3,7,19.5,2023-12-03,2023,12,3
9586952,CUST_11,Computers and electric accessories,3,14,42.0,2023-06-19,2023,6,19
9587075,CUST_03,Computers and electric accessories,3,14,42.0,2023-09-13,2023,9,13
9587085,CUST_15,Furniture,5,5,25.0,2023-12-01,2023,12,1
9587232,CUST_20,Food,5,22,107.5,2023-02-28,2023,2,28
9587605,CUST_08,Butchers,7,11,77.0,2022-11-20,2022,11,20
9588085,CUST_08,Beverages,1,22,21.5,2024-06-23,2024,6,23
9589484,CUST_11,Furniture,5,40,197.5,2023-03-23,2023,3,23
9590838,CUST_13,Electric household essentials,6,11,66.0,2023-06-15,2023,6,15
9590909,CUST_03,Electric household essentials,10,31,305.0,2024-12-29,2024,12,29
9592651,CUST_08,Electric household essentials,2,32,64.0,2024-01-11,2024,1,11
9592834,CUST_08,Patisserie,5,26,130.0,2022-07-22,2022,7,22
9594076,CUST_21,Patisserie,7,5,35.0,2022-09-15,2022,9,15
9594272,CUST_14,Beverages,4,25,98.0,2025-01-02,2025,1,2
9594561,CUST_23,Computers and electric accessories,5,29,145.0,2024-12-22,2024,12,22
9595549,CUST_21,Butchers,6,26,156.0,2024-07-01,2024,7,1
9599898,CUST_17,Butchers,2,5,10.0,2022-09-17,2022,9,17
9600643,CUST_19,Patisserie,5,40,197.5,2022-09-09,2022,9,9
9601038,CUST_02,Patisserie,1,25,24.5,2024-10-29,2024,10,29
9601122,CUST_24,Beverages,9,20,180.0,2024-01-13,2024,1,13
9601795,CUST_16,Beverages,4,22,86.0,2024-11-25,2024,11,25
9601873,CUST_21,Milk Products,2,29,58.0,2023-11-03,2023,11,3
9602143,CUST_07,Butchers,3,22,64.5,2022-08-01,2022,8,1
9604839,CUST_16,Food,6,23,138.0,2022-07-16,2022,7,16
9605479,CUST_02,Electric household essentials,10,37,365.0,2024-01-13,2024,1,13
9605931,CUST_16,Electric household essentials,9,23,207.0,2022-12-26,2022,12,26
9608154,CUST_11,Milk Products,10,32,320.0,2024-09-04,2024,9,4
9610207,CUST_04,Furniture,2,19,37.0,2023-04-05,2023,4,5
9610510,CUST_11,Butchers,9,26,234.0,2022-01-26,2022,1,26
9610555,CUST_15,Beverages,0,0,0.0,2022-11-15,2022,11,15
9611005,CUST_09,Food,5,10,47.5,2024-11-23,2024,11,23
9611416,CUST_19,Butchers,3,8,24.0,2022-09-02,2022,9,2
9612339,CUST_16,Butchers,1,34,33.5,2024-08-08,2024,8,8
9612422,CUST_04,Butchers,6,13,75.0,2022-01-30,2022,1,30
9612514,CUST_13,Computers and electric accessories,6,20,120.0,2024-06-24,2024,6,24
9614858,CUST_12,Patisserie,9,10,85.5,2023-02-14,2023,2,14
9615048,CUST_08,Butchers,6,34,201.0,2024-01-05,2024,1,5
9616213,CUST_23,Furniture,3,40,118.5,2023-03-11,2023,3,11
9616920,CUST_05,Food,9,10,85.5,2022-09-28,2022,9,28
9618289,CUST_07,Patisserie,1,40,39.5,2024-02-20,2024,2,20
9618417,CUST_24,Electric household essentials,10,11,110.0,2022-10-05,2022,10,5
9618649,CUST_23,Beverages,10,25,245.0,2023-09-12,2023,9,12
9618826,CUST_05,Butchers,1,40,39.5,2024-03-12,2024,3,12
9619028,CUST_08,Patisserie,2,20,40.0,2022-12-24,2022,12,24
9619188,CUST_06,Food,4,23,92.0,2024-01-04,2024,1,4
9619283,CUST_01,Butchers,0,0,0.0,2022-12-11,2022,12,11
9619679,CUST_05,Milk Products,4,38,152.0,2023-04-27,2023,4,27
9619819,CUST_24,Milk Products,9,14,126.0,2022-11-08,2022,11,8
9619859,CUST_01,Butchers,4,35,140.0,2024-04-05,2024,4,5
9620236,CUST_09,Beverages,0,0,0.0,2024-09-16,2024,9,16
9620521,CUST_14,Beverages,2,28,55.0,2022-07-19,2022,7,19
9620768,CUST_07,Butchers,0,0,0.0,2024-04-06,2024,4,6
9621073,CUST_02,Food,2,25,49.0,2023-09-07,2023,9,7
9621491,CUST_16,Electric household essentials,3,35,105.0,2023-02-19,2023,2,19
9622632,CUST_02,Furniture,4,20,80.0,2024-12-26,2024,12,26
9626570,CUST_10,Butchers,2,34,67.0,2024-03-11,2024,3,11
9627402,CUST_04,Butchers,10,8,80.0,2022-02-23,2022,2,23
9627455,CUST_11,Electric household essentials,10,26,260.0,2024-05-02,2024,5,2
9628331,CUST_04,Food,10,41,410.0,2022-09-03,2022,9,3
9629011,CUST_06,Butchers,9,37,328.5,2022-03-04,2022,3,4
9629561,CUST_11,Electric household essentials,5,13,62.5,2023-06-21,2023,6,21
9629777,CUST_13,Furniture,9,7,58.5,2023-11-08,2023,11,8
9631306,CUST_09,Electric household essentials,8,34,268.0,2024-02-18,2024,2,18
9631559,CUST_04,Butchers,8,7,52.0,2022-07-12,2022,7,12
9632054,CUST_16,Patisserie,9,26,234.0,2023-12-14,2023,12,14
9632140,CUST_11,Electric household essentials,7,17,119.0,2022-02-17,2022,2,17
9633310,CUST_21,Beverages,2,22,43.0,2024-06-14,2024,6,14
9633424,CUST_14,Beverages,6,25,147.0,2023-03-20,2023,3,20
9634433,CUST_03,Electric household essentials,7,13,87.5,2024-12-19,2024,12,19
9634891,CUST_25,Computers and electric accessories,6,29,174.0,2022-01-14,2022,1,14
9634894,CUST_15,Milk Products,10,28,275.0,2022-04-17,2022,4,17
9635473,CUST_01,Food,6,35,210.0,2023-06-08,2023,6,8
9635879,CUST_07,Food,9,37,328.5,2023-09-30,2023,9,30
9637396,CUST_19,Electric household essentials,0,0,0.0,2024-09-04,2024,9,4
9637464,CUST_18,Furniture,8,16,124.0,2022-03-25,2022,3,25
9641889,CUST_03,Patisserie,3,29,87.0,2022-10-17,2022,10,17
9643570,CUST_08,Food,2,35,70.0,2022-07-04,2022,7,4
9643714,CUST_09,Food,9,41,369.0,2022-03-13,2022,3,13
9643751,CUST_08,Food,8,34,268.0,2023-11-18,2023,11,18
9644345,CUST_05,Computers and electric accessories,2,25,49.0,2024-05-04,2024,5,4
9644882,CUST_23,Beverages,2,14,28.0,2024-05-17,2024,5,17
9644977,CUST_17,Butchers,8,16,124.0,2022-02-18,2022,2,18
9645168,CUST_02,Computers and electric accessories,5,22,107.5,2025-01-04,2025,1,4
9645461,CUST_13,Butchers,3,20,60.0,2024-08-23,2024,8,23
9646389,CUST_22,Beverages,0,0,0.0,2022-02-17,2022,2,17
9646533,CUST_21,Beverages,6,22,129.0,2023-09-05,2023,9,5
9648410,CUST_25,Food,7,11,77.0,2023-01-09,2023,1,9
9648937,CUST_19,Beverages,10,40,395.0,2022-08-25,2022,8,25
9648976,CUST_09,Food,9,34,301.5,2024-09-26,2024,9,26
9649004,CUST_11,Butchers,2,25,49.0,2022-07-16,2022,7,16
9649394,CUST_13,Patisserie,9,34,301.5,2024-08-23,2024,8,23
9649810,CUST_04,Food,7,20,140.0,2024-03-07,2024,3,7
9649833,CUST_22,Furniture,5,14,70.0,2024-02-07,2024,2,7
9650087,CUST_16,Beverages,10,29,290.0,2022-08-22,2022,8,22
9653552,CUST_12,Butchers,8,28,220.0,2023-08-27,2023,8,27
9654178,CUST_15,Food,4,11,44.0,2022-01-28,2022,1,28
9654199,CUST_12,Patisserie,5,38,190.0,2024-03-04,2024,3,4
9654613,CUST_10,Food,8,17,136.0,2022-10-23,2022,10,23
9655096,CUST_03,Butchers,10,34,335.0,2024-06-30,2024,6,30
9655455,CUST_02,Butchers,2,37,73.0,2022-03-31,2022,3,31
9655788,CUST_05,Milk Products,6,14,84.0,2023-07-25,2023,7,25
9657809,CUST_17,Beverages,6,38,228.0,2022-04-25,2022,4,25
9659189,CUST_13,Computers and electric accessories,0,0,0.0,2024-06-20,2024,6,20
9659420,CUST_10,Furniture,6,23,138.0,2022-01-23,2022,1,23
9659532,CUST_21,Furniture,8,10,76.0,2023-01-08,2023,1,8
9660196,CUST_13,Food,3,10,28.5,2022-07-30,2022,7,30
9661106,CUST_06,Furniture,2,16,31.0,2023-10-11,2023,10,11
9661826,CUST_05,Butchers,5,28,137.5,2022-06-02,2022,6,2
9662222,CUST_10,Computers and electric accessories,2,38,76.0,2024-09-26,2024,9,26
9662767,CUST_01,Beverages,9,34,301.5,2022-01-02,2022,1,2
9663281,CUST_10,Milk Products,0,0,0.0,2024-06-08,2024,6,8
9664075,CUST_20,Milk Products,5,5,25.0,2023-10-29,2023,10,29
9665063,CUST_14,Food,9,17,153.0,2023-05-26,2023,5,26
9665364,CUST_13,Butchers,4,20,80.0,2025-01-04,2025,1,4
9665505,CUST_25,Furniture,4,20,80.0,2022-05-05,2022,5,5
9667841,CUST_11,Patisserie,7,37,255.5,2024-06-05,2024,6,5
9668260,CUST_15,Computers and electric accessories,2,37,73.0,2022-09-25,2022,9,25
9669469,CUST_11,Electric household essentials,10,14,140.0,2022-07-01,2022,7,1
9670800,CUST_19,Beverages,10,29,290.0,2024-06-28,2024,6,28
9671023,CUST_22,Computers and electric accessories,0,0,0.0,2024-11-02,2024,11,2
9671259,CUST_13,Furniture,6,16,93.0,2022-07-08,2022,7,8
9671345,CUST_21,Furniture,2,34,67.0,2022-09-13,2022,9,13
9672266,CUST_22,Butchers,3,10,28.5,2023-06-24,2023,6,24
9672984,CUST_09,Beverages,2,35,70.0,2024-07-06,2024,7,6
9673472,CUST_15,Food,3,25,73.5,2024-01-03,2024,1,3
9675839,CUST_09,Patisserie,2,16,31.0,2023-04-07,2023,4,7
9675873,CUST_18,Furniture,8,13,100.0,2024-12-31,2024,12,31
9676174,CUST_09,Milk Products,9,14,126.0,2023-11-11,2023,11,11
9676475,CUST_19,Computers and electric accessories,0,0,0.0,2025-01-17,2025,1,17
9676576,CUST_25,Furniture,0,0,0.0,2023-06-27,2023,6,27
9677000,CUST_12,Beverages,3,37,109.5,2024-10-21,2024,10,21
9677353,CUST_13,Furniture,1,10,9.5,2023-02-05,2023,2,5
9679439,CUST_14,Furniture,9,16,139.5,2024-03-12,2024,3,12
9680847,CUST_23,Electric household essentials,1,5,5.0,2024-01-14,2024,1,14
9682013,CUST_13,Computers and electric accessories,6,22,129.0,2023-03-02,2023,3,2
9682433,CUST_16,Patisserie,1,17,17.0,2024-11-29,2024,11,29
9682527,CUST_13,Electric household essentials,9,28,247.5,2022-08-07,2022,8,7
9682557,CUST_05,Beverages,0,0,0.0,2022-12-15,2022,12,15
9683320,CUST_06,Food,2,19,37.0,2022-11-15,2022,11,15
9683490,CUST_24,Electric household essentials,6,41,246.0,2023-10-27,2023,10,27
9683912,CUST_12,Furniture,7,11,77.0,2022-02-20,2022,2,20
9684431,CUST_01,Food,10,16,155.0,2024-10-23,2024,10,23
9684520,CUST_13,Butchers,7,20,140.0,2022-09-01,2022,9,1
9684703,CUST_15,Computers and electric accessories,1,13,12.5,2024-02-05,2024,2,5
9685044,CUST_01,Computers and electric accessories,6,32,192.0,2024-04-16,2024,4,16
9686128,CUST_05,Computers and electric accessories,4,19,74.0,2023-10-23,2023,10,23
9686182,CUST_17,Beverages,4,35,140.0,2023-12-12,2023,12,12
9687417,CUST_02,Beverages,5,10,47.5,2023-03-20,2023,3,20
9687573,CUST_21,Patisserie,6,25,147.0,2023-08-13,2023,8,13
9690494,CUST_09,Milk Products,2,16,31.0,2024-06-10,2024,6,10
9692463,CUST_16,Milk Products,0,0,0.0,2022-03-14,2022,3,14
9695022,CUST_20,Furniture,5,20,100.0,2024-02-01,2024,2,1
9695630,CUST_16,Butchers,9,34,301.5,2024-11-04,2024,11,4
9696371,CUST_14,Beverages,10,28,275.0,2024-09-22,2024,9,22
9696593,CUST_02,Beverages,4,7,26.0,2022-03-22,2022,3,22
9697733,CUST_13,Beverages,10,8,80.0,2024-02-10,2024,2,10
9698787,CUST_09,Beverages,3,10,28.5,2024-11-13,2024,11,13
9699186,CUST_21,Food,10,13,125.0,2023-04-02,2023,4,2
9699376,CUST_06,Computers and electric accessories,7,28,192.5,2022-01-24,2022,1,24
9699592,CUST_24,Furniture,5,35,175.0,2023-04-02,2023,4,2
9700363,CUST_16,Milk Products,4,31,122.0,2022-08-05,2022,8,5
9701245,CUST_03,Patisserie,9,22,193.5,2023-09-26,2023,9,26
9701250,CUST_22,Butchers,5,41,205.0,2022-04-08,2022,4,8
9701569,CUST_04,Food,6,29,174.0,2024-06-30,2024,6,30
9702142,CUST_20,Electric household essentials,10,20,200.0,2022-05-03,2022,5,3
9702329,CUST_15,Butchers,2,38,76.0,2022-02-11,2022,2,11
9702562,CUST_06,Beverages,9,22,193.5,2022-05-27,2022,5,27
9703514,CUST_10,Electric household essentials,6,26,156.0,2023-05-20,2023,5,20
9703848,CUST_15,Food,4,26,104.0,2022-06-16,2022,6,16
9704111,CUST_07,Beverages,8,25,196.0,2022-07-15,2022,7,15
9704360,CUST_06,Electric household essentials,10,26,260.0,2024-08-31,2024,8,31
9705594,CUST_16,Food,7,14,98.0,2024-12-11,2024,12,11
9705595,CUST_11,Patisserie,10,32,320.0,2022-01-15,2022,1,15
9706254,CUST_10,Food,10,10,95.0,2023-08-09,2023,8,9
9707152,CUST_18,Electric household essentials,6,29,174.0,2023-02-07,2023,2,7
9707301,CUST_07,Computers and electric accessories,5,23,115.0,2022-09-17,2022,9,17
9708536,CUST_24,Computers and electric accessories,1,19,18.5,2023-08-28,2023,8,28
9708800,CUST_03,Patisserie,1,8,8.0,2022-03-18,2022,3,18
9709127,CUST_06,Food,6,38,228.0,2024-02-19,2024,2,19
9711658,CUST_09,Electric household essentials,4,20,80.0,2022-03-06,2022,3,6
9712639,CUST_10,Computers and electric accessories,0,0,0.0,2023-08-04,2023,8,4
9712699,CUST_11,Milk Products,8,13,100.0,2022-09-08,2022,9,8
9712750,CUST_15,Electric household essentials,7,14,98.0,2023-11-04,2023,11,4
9713065,CUST_25,Butchers,9,22,193.5,2024-08-11,2024,8,11
9713205,CUST_17,Butchers,3,32,96.0,2022-06-15,2022,6,15
9713810,CUST_14,Furniture,3,38,114.0,2022-03-07,2022,3,7
9714531,CUST_03,Beverages,10,32,320.0,2023-01-24,2023,1,24
9714585,CUST_07,Food,10,29,290.0,2024-11-10,2024,11,10
9715411,CUST_22,Butchers,9,40,355.5,2024-06-14,2024,6,14
9716704,CUST_22,Patisserie,3,10,28.5,2024-07-27,2024,7,27
9717005,CUST_01,Computers and electric accessories,8,22,172.0,2022-02-02,2022,2,2
9717609,CUST_16,Computers and electric accessories,2,16,31.0,2022-12-09,2022,12,9
9717999,CUST_03,Furniture,2,25,49.0,2022-04-29,2022,4,29
9718198,CUST_02,Electric household essentials,6,34,201.0,2023-11-22,2023,11,22
9718881,CUST_11,Furniture,3,25,73.5,2022-09-23,2022,9,23
9719161,CUST_21,Computers and electric accessories,8,38,304.0,2024-09-11,2024,9,11
9719760,CUST_20,Butchers,7,34,234.5,2022-10-16,2022,10,16
9720178,CUST_25,Electric household essentials,8,7,52.0,2024-02-07,2024,2,7
9722290,CUST_19,Patisserie,9,17,153.0,2024-12-05,2024,12,5
9723010,CUST_21,Milk Products,9,26,234.0,2022-01-14,2022,1,14
9723263,CUST_03,Beverages,1,38,38.0,2022-06-27,2022,6,27
9724017,CUST_16,Computers and electric accessories,2,17,34.0,2023-12-03,2023,12,3
9724342,CUST_07,Milk Products,5,22,107.5,2022-08-13,2022,8,13
9725690,CUST_21,Electric household essentials,6,16,93.0,2022-08-30,2022,8,30
9726191,CUST_10,Furniture,8,41,328.0,2024-08-28,2024,8,28
9727196,CUST_04,Beverages,8,34,268.0,2025-01-03,2025,1,3
9727406,CUST_06,Milk Products,8,8,64.0,2022-02-06,2022,2,6
9728486,CUST_23,Furniture,1,28,27.5,2023-04-26,2023,4,26
9729422,CUST_13,Butchers,6,28,165.0,2024-12-31,2024,12,31
9729966,CUST_23,Electric household essentials,10,19,185.0,2024-09-19,2024,9,19
9730166,CUST_20,Food,9,11,99.0,2022-10-25,2022,10,25
9730853,CUST_19,Beverages,3,20,60.0,2022-11-16,2022,11,16
9731122,CUST_15,Milk Products,6,13,75.0,2022-04-24,2022,4,24
9731608,CUST_21,Patisserie,3,5,15.0,2024-01-01,2024,1,1
9732293,CUST_24,Butchers,3,41,123.0,2022-08-06,2022,8,6
9733008,CUST_07,Furniture,3,40,118.5,2023-09-19,2023,9,19
9735000,CUST_05,Milk Products,7,5,35.0,2023-07-21,2023,7,21
9735326,CUST_02,Food,4,37,146.0,2025-01-11,2025,1,11
9735952,CUST_12,Butchers,1,37,36.5,2024-01-14,2024,1,14
9736021,CUST_20,Furniture,1,20,20.0,2023-12-27,2023,12,27
9736193,CUST_10,Milk Products,8,22,172.0,2024-05-28,2024,5,28
9737277,CUST_10,Patisserie,5,22,107.5,2022-05-28,2022,5,28
9738373,CUST_02,Furniture,8,14,112.0,2023-09-15,2023,9,15
9738784,CUST_17,Food,2,20,40.0,2023-05-23,2023,5,23
9739067,CUST_20,Food,10,31,305.0,2022-10-18,2022,10,18
9739398,CUST_11,Furniture,5,34,167.5,2022-07-09,2022,7,9
9740238,CUST_20,Computers and electric accessories,7,14,98.0,2022-01-14,2022,1,14
9740911,CUST_20,Beverages,3,32,96.0,2023-10-09,2023,10,9
9741550,CUST_22,Butchers,2,31,61.0,2024-09-05,2024,9,5
9742543,CUST_09,Patisserie,5,20,100.0,2024-04-13,2024,4,13
9742627,CUST_20,Electric household essentials,4,41,164.0,2022-09-30,2022,9,30
9743446,CUST_24,Food,2,23,46.0,2024-05-02,2024,5,2
9743568,CUST_25,Butchers,3,7,19.5,2024-10-23,2024,10,23
9744101,CUST_10,Computers and electric accessories,7,19,129.5,2024-01-11,2024,1,11
9745509,CUST_01,Patisserie,10,41,410.0,2023-08-24,2023,8,24
9746526,CUST_11,Food,7,25,171.5,2025-01-04,2025,1,4
9748731,CUST_08,Computers and electric accessories,1,37,36.5,2024-11-28,2024,11,28
9748964,CUST_24,Furniture,2,14,28.0,2024-02-21,2024,2,21
9749154,CUST_22,Butchers,2,13,25.0,2024-03-17,2024,3,17
9749228,CUST_03,Computers and electric accessories,10,28,275.0,2024-12-26,2024,12,26
9749270,CUST_05,Patisserie,10,22,215.0,2022-03-17,2022,3,17
9749789,CUST_18,Milk Products,2,32,64.0,2024-12-10,2024,12,10
9750057,CUST_18,Patisserie,10,5,50.0,2024-06-05,2024,6,5
9750559,CUST_18,Patisserie,2,38,76.0,2023-01-24,2023,1,24
9752672,CUST_18,Computers and electric accessories,1,32,32.0,2024-09-30,2024,9,30
9753172,CUST_01,Computers and electric accessories,9,17,153.0,2022-01-12,2022,1,12
9753366,CUST_20,Butchers,10,28,275.0,2022-09-02,2022,9,2
9753602,CUST_18,Milk Products,0,0,0.0,2022-03-31,2022,3,31
9753727,CUST_09,Beverages,10,35,350.0,2024-12-27,2024,12,27
9754668,CUST_10,Food,2,11,22.0,2023-02-24,2023,2,24
9754923,CUST_14,Food,6,34,201.0,2023-02-14,2023,2,14
9754957,CUST_21,Computers and electric accessories,2,32,64.0,2024-07-20,2024,7,20
9755184,CUST_10,Butchers,5,37,182.5,2024-11-25,2024,11,25
9755626,CUST_25,Patisserie,3,20,60.0,2023-01-31,2023,1,31
9756944,CUST_23,Patisserie,4,22,86.0,2023-12-16,2023,12,16
9757864,CUST_24,Computers and electric accessories,3,29,87.0,2022-02-10,2022,2,10
9758083,CUST_05,Milk Products,7,13,87.5,2022-08-11,2022,8,11
9758765,CUST_07,Electric household essentials,1,41,41.0,2025-01-02,2025,1,2
9759054,CUST_20,Milk Products,8,7,52.0,2022-12-09,2022,12,9
9759144,CUST_21,Food,9,26,234.0,2023-03-06,2023,3,6
9759459,CUST_22,Patisserie,2,23,46.0,2022-01-07,2022,1,7
9760364,CUST_16,Furniture,5,11,55.0,2022-01-26,2022,1,26
9760482,CUST_07,Computers and electric accessories,9,20,180.0,2023-01-06,2023,1,6
9760684,CUST_07,Patisserie,2,25,49.0,2025-01-10,2025,1,10
9760724,CUST_19,Patisserie,10,38,380.0,2022-03-25,2022,3,25
9760823,CUST_11,Beverages,5,5,25.0,2023-06-14,2023,6,14
9760843,CUST_17,Computers and electric accessories,1,23,23.0,2023-12-28,2023,12,28
9761469,CUST_12,Beverages,5,7,32.5,2023-01-04,2023,1,4
9761735,CUST_02,Electric household essentials,7,38,266.0,2024-10-06,2024,10,6
9762598,CUST_15,Milk Products,1,7,6.5,2024-09-08,2024,9,8
9762811,CUST_12,Patisserie,3,16,46.5,2023-09-11,2023,9,11
9763067,CUST_18,Furniture,10,28,275.0,2024-08-04,2024,8,4
9763661,CUST_23,Patisserie,4,16,62.0,2022-06-21,2022,6,21
9763916,CUST_22,Electric household essentials,1,22,21.5,2024-07-26,2024,7,26
9764772,CUST_25,Electric household essentials,5,5,25.0,2022-05-01,2022,5,1
9766336,CUST_05,Beverages,4,25,98.0,2024-02-21,2024,2,21
9766485,CUST_15,Butchers,7,28,192.5,2023-12-01,2023,12,1
9767779,CUST_03,Computers and electric accessories,0,0,0.0,2022-08-03,2022,8,3
9768625,CUST_15,Computers and electric accessories,6,35,210.0,2023-12-15,2023,12,15
9769588,CUST_05,Beverages,9,7,58.5,2024-09-20,2024,9,20
9770361,CUST_25,Furniture,6,25,147.0,2022-05-18,2022,5,18
9770930,CUST_05,Furniture,10,16,155.0,2023-02-06,2023,2,6
9773944,CUST_24,Milk Products,5,25,122.5,2023-10-21,2023,10,21
9773979,CUST_05,Computers and electric accessories,0,0,0.0,2024-11-04,2024,11,4
9775877,CUST_11,Milk Products,6,14,84.0,2023-03-06,2023,3,6
9776249,CUST_09,Computers and electric accessories,1,29,29.0,2023-01-18,2023,1,18
9776299,CUST_04,Beverages,5,31,152.5,2023-02-26,2023,2,26
9776378,CUST_16,Beverages,1,40,39.5,2023-04-27,2023,4,27
9777000,CUST_07,Beverages,1,38,38.0,2022-07-02,2022,7,2
9777368,CUST_01,Food,10,41,410.0,2023-10-10,2023,10,10
9777501,CUST_23,Beverages,4,29,116.0,2024-08-08,2024,8,8
9777548,CUST_18,Patisserie,7,26,182.0,2023-02-11,2023,2,11
9777557,CUST_18,Electric household essentials,9,10,85.5,2024-11-20,2024,11,20
9777724,CUST_21,Food,9,20,180.0,2024-05-22,2024,5,22
9778912,CUST_14,Electric household essentials,8,35,280.0,2024-08-27,2024,8,27
9779104,CUST_13,Electric household essentials,8,38,304.0,2024-12-05,2024,12,5
9779183,CUST_22,Furniture,2,20,40.0,2023-08-10,2023,8,10
9779243,CUST_14,Patisserie,2,10,19.0,2022-04-24,2022,4,24
9779568,CUST_17,Milk Products,4,20,80.0,2022-06-04,2022,6,4
9779989,CUST_18,Milk Products,5,29,145.0,2022-03-11,2022,3,11
9780001,CUST_20,Patisserie,6,17,102.0,2024-02-17,2024,2,17
9780053,CUST_20,Butchers,1,11,11.0,2023-06-25,2023,6,25
9780180,CUST_07,Electric household essentials,8,41,328.0,2023-10-19,2023,10,19
9783618,CUST_07,Electric household essentials,2,19,37.0,2024-11-03,2024,11,3
9787092,CUST_16,Computers and electric accessories,10,32,320.0,2024-03-11,2024,3,11
9789967,CUST_19,Food,10,8,80.0,2022-08-18,2022,8,18
9790107,CUST_24,Patisserie,3,22,64.5,2022-06-06,2022,6,6
9791556,CUST_18,Furniture,10,41,410.0,2024-01-27,2024,1,27
9791812,CUST_14,Food,5,25,122.5,2022-11-17,2022,11,17
9791851,CUST_05,Computers and electric accessories,5,31,152.5,2023-01-01,2023,1,1
9792470,CUST_18,Food,4,8,32.0,2024-01-22,2024,1,22
9793801,CUST_13,Butchers,9,13,112.5,2024-02-23,2024,2,23
9793935,CUST_18,Milk Products,7,31,213.5,2023-10-04,2023,10,4
9794056,CUST_05,Electric household essentials,8,41,328.0,2023-07-13,2023,7,13
9794272,CUST_03,Milk Products,4,28,110.0,2023-07-04,2023,7,4
9796982,CUST_05,Milk Products,6,14,84.0,2022-03-29,2022,3,29
9799191,CUST_11,Butchers,9,23,207.0,2023-10-19,2023,10,19
9799219,CUST_22,Electric household essentials,5,34,167.5,2024-08-18,2024,8,18
9799570,CUST_24,Food,1,7,6.5,2022-02-05,2022,2,5
9799936,CUST_13,Electric household essentials,2,19,37.0,2024-10-03,2024,10,3
9800440,CUST_16,Furniture,6,29,174.0,2023-12-19,2023,12,19
9800846,CUST_05,Furniture,6,10,57.0,2022-03-15,2022,3,15
9802098,CUST_04,Food,7,22,150.5,2024-03-14,2024,3,14
9803107,CUST_24,Electric household essentials,5,34,167.5,2023-07-22,2023,7,22
